534,18
535,18
536,19
537,19
538,19
539,19
540,19
541,19
542,19
543,19
544,20
545,20
546,20
547,20
548,20
549,20
550,20
551,20
552,21
553,21
554,21
555,21
556,21
557,21
558,21
559,21
560,22
561,22
562,22
563,22
564,22
565,22
566,22
567,22
568,23
569,23
570,23
571,23
572,23
573,23
574,23
575,23
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,3
601,3
602,3
603,3
604,3
605,3
606,3
607,3
608,4
609,4
610,4
611,4
612,4
613,4
614,4
615,4
616,5
617,5
618,5
619,5
620,5
621,5
622,5
623,5
624,6
625,6
626,6
627,6
628,6
629,6
630,6
631,6
632,7
633,7
634,7
635,7
636,7
637,7
638,7
639,7
640,8
641,8
642,8
643,8
644,8
645,8
646,8
647,8
648,9
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,10
657,10
658,10
659,10
660,10
661,10
662,10
663,10
664,11
665,11
666,11
667,11
668,11
669,11
670,11
671,11
672,12
673,12
674,12
675,12
676,12
677,12
678,12
679,12
680,13
681,13
682,13
683,13
684,13
685,13
686,13
687,13
688,14
689,14
690,14
691,14
692,14
693,14
694,14
695,14
696,15
697,15
698,15
699,15
700,15
701,15
702,15
703,15
704,16
705,16
706,16
707,16
708,16
709,16
710,16
711,16
712,17
713,17
714,17
715,17
716,17
717,17
718,17
719,17
720,18
721,18
722,18
723,18
724,18
725,18
726,18
727,18
728,19
729,19
730,19
731,19
732,19
733,19
734,19
735,19
736,20
737,20
738,20
739,20
740,20
741,20
742,20
743,20
744,21
745,21
746,21
747,21
748,21
749,21
750,21
751,21
752,22
753,22
754,22
755,22
756,22
757,22
758,22
759,22
760,23
761,23
762,23
763,23
764,23
765,23
766,23
767,23
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,2
785,2
786,2
787,2
788,2
789,2
790,2
791,2
792,3
793,3
794,3
795,3
796,3
797,3
798,3
799,3
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,6
817,6
818,6
819,6
820,6
821,6
822,6
823,6
824,7
825,7
826,7
827,7
828,7
829,7
830,7
831,7
832,8
833,8
834,8
835,8
836,8
837,8
838,8
839,8
840,9
841,9
842,9
843,9
844,9
845,9
846,9
847,9
848,10
849,10
850,10
851,10
852,10
853,10
854,10
855,10
856,11
857,11
858,11
859,11
860,11
861,11
862,11
863,11
864,12
865,12
866,12
867,12
868,12
869,12
870,12
871,12
872,13
873,13
874,13
875,13
876,13
877,13
878,13
879,13
880,14
881,14
882,14
883,14
884,14
885,14
886,14
887,14
888,15
889,15
890,15
891,15
892,15
893,15
894,15
895,15
896,16
897,16
898,16
899,16
900,16
901,16
902,16
903,16
904,17
905,17
906,17
907,17
908,17
909,17
910,17
911,17
912,18
913,18
914,18
915,18
916,18
917,18
918,18
919,18
920,19
921,19
922,19
923,19
924,19
925,19
926,19
927,19
928,20
929,20
930,20
931,20
932,20
933,20
934,20
935,20
936,21
937,21
938,21
939,21
940,21
941,21
942,21
943,21
944,22
945,22
946,22
947,22
948,22
949,22
950,22
951,22
952,23
953,23
954,23
955,23
956,23
957,23
958,23
959,23
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,2
977,2
978,2
979,2
980,2
981,2
982,2
983,2
984,3
985,3
986,3
987,3
988,3
989,3
990,3
991,3
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,5
1001,5
1002,5
1003,5
1004,5
1005,5
1006,5
1007,5
1008,6
1009,6
1010,6
1011,6
1012,6
1013,6
1014,6
1015,6
1016,7
1017,7
1018,7
1019,7
1020,7
1021,7
1022,7
1023,7
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,9
1033,9
1034,9
1035,9
1036,9
1037,9
1038,9
1039,9
1040,10
1041,10
1042,10
1043,10
1044,10
1045,10
1046,10
1047,10
1048,11
1049,11
1050,11
1051,11
1052,11
1053,11
1054,11
1055,11
1056,12
1057,12
1058,12
1059,12
1060,12
1061,12
1062,12
1063,12
1064,13
1065,13
1066,13
1067,13
1068,13
1069,13
1070,13
1071,13
1072,14
1073,14
1074,14
1075,14
1076,14
1077,14
1078,14
1079,14
1080,15
1081,15
1082,15
1083,15
1084,15
1085,15
1086,15
1087,15
1088,16
1089,16
1090,16
1091,16
1092,16
1093,16
1094,16
1095,16
1096,17
1097,17
1098,17
1099,17
1100,17
1101,17
1102,17
1103,17
1104,18
1105,18
1106,18
1107,18
1108,18
1109,18
1110,18
1111,18
1112,19
1113,19
1114,19
1115,19
1116,19
1117,19
1118,19
1119,19
1120,20
1121,20
1122,20
1123,20
1124,20
1125,20
1126,20
1127,20
1128,21
1129,21
1130,21
1131,21
1132,21
1133,21
1134,21
1135,21
1136,22
1137,22
1138,22
1139,22
1140,22
1141,22
1142,22
1143,22
1144,23
1145,23
1146,23
1147,23
1148,23
1149,23
1150,23
1151,23
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,2
1169,2
1170,2
1171,2
1172,2
1173,2
1174,2
1175,2
1176,3
1177,3
1178,3
1179,3
1180,3
1181,3
1182,3
1183,3
1184,4
1185,4
1186,4
1187,4
1188,4
1189,4
1190,4
1191,4
1192,5
1193,5
1194,5
1195,5
1196,5
1197,5
1198,5
1199,5
1200,6
1201,6
1202,6
1203,6
1204,6
1205,6
1206,6
1207,6
1208,7
1209,7
1210,7
1211,7
1212,7
1213,7
1214,7
1215,7
1216,8
1217,8
1218,8
1219,8
1220,8
1221,8
1222,8
1223,8
1224,9
1225,9
1226,9
1227,9
1228,9
1229,9
1230,9
1231,9
1232,10
1233,10
1234,10
1235,10
1236,10
1237,10
1238,10
1239,10
1240,11
1241,11
1242,11
1243,11
1244,11
1245,11
1246,11
1247,11
1248,12
1249,12
1250,12
1251,12
1252,12
1253,12
1254,12
1255,12
1256,13
1257,13
1258,13
1259,13
1260,13
1261,13
1262,13
1263,13
1264,14
1265,14
1266,14
1267,14
1268,14
1269,14
1270,14
1271,14
1272,15
1273,15
1274,15
1275,15
1276,15
1277,15
1278,15
1279,15
1280,16
1281,16
1282,16
1283,16
1284,16
1285,16
1286,16
1287,16
1288,17
1289,17
1290,17
1291,17
1292,17
1293,17
1294,17
1295,17
1296,18
1297,18
1298,18
1299,18
1300,18
1301,18
1302,18
1303,18
1304,19
1305,19
1306,19
1307,19
1308,19
1309,19
1310,19
1311,19
1312,20
1313,20
1314,20
1315,20
1316,20
1317,20
1318,20
1319,20
1320,21
1321,21
1322,21
1323,21
1324,21
1325,21
1326,21
1327,21
1328,22
1329,22
1330,22
1331,22
1332,22
1333,22
1334,22
1335,22
1336,23
1337,23
1338,23
1339,23
1340,23
1341,23
1342,23
1343,23
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,2
1361,2
1362,2
1363,2
1364,2
1365,2
1366,2
1367,2
1368,3
1369,3
1370,3
1371,3
1372,3
1373,3
1374,3
1375,3
1376,4
1377,4
1378,4
1379,4
1380,4
1381,4
1382,4
1383,4
1384,5
1385,5
1386,5
1387,5
1388,5
1389,5
1390,5
1391,5
1392,6
1393,6
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,7
1401,7
1402,7
1403,7
1404,7
1405,7
1406,7
1407,7
1408,8
1409,8
1410,8
1411,8
1412,8
1413,8
1414,8
1415,8
1416,9
1417,9
1418,9
1419,9
1420,9
1421,9
1422,9
1423,9
1424,10
1425,10
1426,10
1427,10
1428,10
1429,10
1430,10
1431,10
1432,11
1433,11
1434,11
1435,11
1436,11
1437,11
1438,11
1439,11
1440,12
1441,12
1442,12
1443,12
1444,12
1445,12
1446,12
1447,12
1448,13
1449,13
1450,13
1451,13
1452,13
1453,13
1454,13
1455,13
1456,14
1457,14
1458,14
1459,14
1460,14
1461,14
1462,14
1463,14
1464,15
1465,15
1466,15
1467,15
1468,15
1469,15
1470,15
1471,15
1472,16
1473,16
1474,16
1475,16
1476,16
1477,16
1478,16
1479,16
1480,17
1481,17
1482,17
1483,17
1484,17
1485,17
1486,17
1487,17
1488,18
1489,18
1490,18
1491,18
1492,18
1493,18
1494,18
1495,18
1496,19
1497,19
1498,19
1499,19
1500,19
1501,19
1502,19
1503,19
1504,20
1505,20
1506,20
1507,20
1508,20
1509,20
1510,20
1511,20
1512,21
1513,21
1514,21
1515,21
1516,21
1517,21
1518,21
1519,21
1520,22
1521,22
1522,22
1523,22
1524,22
1525,22
1526,22
1527,22
1528,23
1529,23
1530,23
1531,23
1532,23
1533,23
1534,23
1535,23
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,2
1553,2
1554,2
1555,2
1556,2
1557,2
1558,2
1559,2
1560,3
1561,3
1562,3
1563,3
1564,3
1565,3
1566,3
1567,3
1568,4
1569,4
1570,4
1571,4
1572,4
1573,4
1574,4
1575,4
1576,5
1577,5
1578,5
1579,5
1580,5
1581,5
1582,5
1583,5
1584,6
1585,6
1586,6
1587,6
1588,6
1589,6
1590,6
1591,6
1592,7
1593,7
1594,7
1595,7
1596,7
1597,7
1598,7
1599,7
1600,8
1601,8
1602,8
1603,8
1604,8
1605,8
1606,8
1607,8
1608,9
1609,9
1610,9
1611,9
1612,9
1613,9
1614,9
1615,9
1616,10
1617,10
1618,10
1619,10
1620,10
1621,10
1622,10
1623,10
1624,11
1625,11
1626,11
1627,11
1628,11
1629,11
1630,11
1631,11
1632,12
1633,12
1634,12
1635,12
1636,12
1637,12
1638,12
1639,12
1640,13
1641,13
1642,13
1643,13
1644,13
1645,13
1646,13
1647,13
1648,14
1649,14
1650,14
1651,14
1652,14
1653,14
1654,14
1655,14
1656,15
1657,15
1658,15
1659,15
1660,15
1661,15
1662,15
1663,15
1664,16
1665,16
1666,16
1667,16
1668,16
1669,16
1670,16
1671,16
1672,17
1673,17
1674,17
1675,17
1676,17
1677,17
1678,17
1679,17
1680,18
1681,18
1682,18
1683,18
1684,18
1685,18
1686,18
1687,18
1688,19
1689,19
1690,19
1691,19
1692,19
1693,19
1694,19
1695,19
1696,20
1697,20
1698,20
1699,20
1700,20
1701,20
1702,20
1703,20
1704,21
1705,21
1706,21
1707,21
1708,21
1709,21
1710,21
1711,21
1712,22
1713,22
1714,22
1715,22
1716,22
1717,22
1718,22
1719,22
1720,23
1721,23
1722,23
1723,23
1724,23
1725,23
1726,23
1727,23
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,2
1745,2
1746,2
1747,2
1748,2
1749,2
1750,2
1751,2
1752,3
1753,3
1754,3
1755,3
1756,3
1757,3
1758,3
1759,3
1760,4
1761,4
1762,4
1763,4
1764,4
1765,4
1766,4
1767,4
1768,5
1769,5
1770,5
1771,5
1772,5
1773,5
1774,5
1775,5
1776,6
1777,6
1778,6
1779,6
1780,6
1781,6
1782,6
1783,6
1784,7
1785,7
1786,7
1787,7
1788,7
1789,7
1790,7
1791,7
1792,8
1793,8
1794,8
1795,8
1796,8
1797,8
1798,8
1799,8
1800,9
1801,9
1802,9
1803,9
1804,9
1805,9
1806,9
1807,9
1808,10
1809,10
1810,10
1811,10
1812,10
1813,10
1814,10
1815,10
1816,11
1817,11
1818,11
1819,11
1820,11
1821,11
1822,11
1823,11
1824,12
1825,12
1826,12
1827,12
1828,12
1829,12
1830,12
1831,12
1832,13
1833,13
1834,13
1835,13
1836,13
1837,13
1838,13
1839,13
1840,14
1841,14
1842,14
1843,14
1844,14
1845,14
1846,14
1847,14
1848,15
1849,15
1850,15
1851,15
1852,15
1853,15
1854,15
1855,15
1856,16
1857,16
1858,16
1859,16
1860,16
1861,16
1862,16
1863,16
1864,17
1865,17
1866,17
1867,17
1868,17
1869,17
1870,17
1871,17
1872,18
1873,18
1874,18
1875,18
1876,18
1877,18
1878,18
1879,18
1880,19
1881,19
1882,19
1883,19
1884,19
1885,19
1886,19
1887,19
1888,20
1889,20
1890,20
1891,20
1892,20
1893,20
1894,20
1895,20
1896,21
1897,21
1898,21
1899,21
1900,21
1901,21
1902,21
1903,21
1904,22
1905,22
1906,22
1907,22
1908,22
1909,22
1910,22
1911,22
1912,23
1913,23
1914,23
1915,23
1916,23
1917,23
1918,23
1919,23
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,2
1937,2
1938,2
1939,2
1940,2
1941,2
1942,2
1943,2
1944,3
1945,3
1946,3
1947,3
1948,3
1949,3
1950,3
1951,3
1952,4
1953,4
1954,4
1955,4
1956,4
1957,4
1958,4
1959,4
1960,5
1961,5
1962,5
1963,5
1964,5
1965,5
1966,5
1967,5
1968,6
1969,6
1970,6
1971,6
1972,6
1973,6
1974,6
1975,6
1976,7
1977,7
1978,7
1979,7
1980,7
1981,7
1982,7
1983,7
1984,8
1985,8
1986,8
1987,8
1988,8
1989,8
1990,8
1991,8
1992,9
1993,9
1994,9
1995,9
1996,9
1997,9
1998,9
1999,9
2000,10
2001,10
2002,10
2003,10
2004,10
2005,10
2006,10
2007,10
2008,11
2009,11
2010,11
2011,11
2012,11
2013,11
2014,11
2015,11
2016,12
2017,12
2018,12
2019,12
2020,12
2021,12
2022,12
2023,12
2024,13
2025,13
2026,13
2027,13
2028,13
2029,13
2030,13
2031,13
2032,14
2033,14
2034,14
2035,14
2036,14
2037,14
2038,14
2039,14
2040,15
2041,15
2042,15
2043,15
2044,15
2045,15
2046,15
2047,15
2048,16
2049,16
2050,16
2051,16
2052,16
2053,16
2054,16
2055,16
2056,17
2057,17
2058,17
2059,17
2060,17
2061,17
2062,17
2063,17
2064,18
2065,18
2066,18
2067,18
2068,18
2069,18
2070,18
2071,18
2072,19
2073,19
2074,19
2075,19
2076,19
2077,19
2078,19
2079,19
2080,20
2081,20
2082,20
2083,20
2084,20
2085,20
2086,20
2087,20
2088,21
2089,21
2090,21
2091,21
2092,21
2093,21
2094,21
2095,21
2096,22
2097,22
2098,22
2099,22
2100,22
2101,22
2102,22
2103,22
2104,23
2105,23
2106,23
2107,23
2108,23
2109,23
2110,23
2111,23
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,1
2128,2
2129,2
2130,2
2131,2
2132,2
2133,2
2134,2
2135,2
2136,3
2137,3
2138,3
2139,3
2140,3
2141,3
2142,3
2143,3
2144,4
2145,4
2146,4
2147,4
2148,4
2149,4
2150,4
2151,4
2152,5
2153,5
2154,5
2155,5
2156,5
2157,5
2158,5
2159,5
2160,6
2161,6
2162,6
2163,6
2164,6
2165,6
2166,6
2167,6
2168,7
2169,7
2170,7
2171,7
2172,7
2173,7
2174,7
2175,7
2176,8
2177,8
2178,8
2179,8
2180,8
2181,8
2182,8
2183,8
2184,9
2185,9
2186,9
2187,9
2188,9
2189,9
2190,9
2191,9
2192,10
2193,10
2194,10
2195,10
2196,10
2197,10
2198,10
2199,10
2200,11
2201,11
2202,11
2203,11
2204,11
2205,11
2206,11
2207,11
2208,12
2209,12
2210,12
2211,12
2212,12
2213,12
2214,12
2215,12
2216,13
2217,13
2218,13
2219,13
2220,13
2221,13
2222,13
2223,13
2224,14
2225,14
2226,14
2227,14
2228,14
2229,14
2230,14
2231,14
2232,15
2233,15
2234,15
2235,15
2236,15
2237,15
2238,15
2239,15
2240,16
2241,16
2242,16
2243,16
2244,16
2245,16
2246,16
2247,16
2248,17
2249,17
2250,17
2251,17
2252,17
2253,17
2254,17
2255,17
2256,18
2257,18
2258,18
2259,18
2260,18
2261,18
2262,18
2263,18
2264,19
2265,19
2266,19
2267,19
2268,19
2269,19
2270,19
2271,19
2272,20
2273,20
2274,20
2275,20
2276,20
2277,20
2278,20
2279,20
2280,21
2281,21
2282,21
2283,21
2284,21
2285,21
2286,21
2287,21
2288,22
2289,22
2290,22
2291,22
2292,22
2293,22
2294,22
2295,22
2296,23
2297,23
2298,23
2299,23
2300,23
2301,23
2302,23
2303,23
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,2
2321,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,2
2328,3
2329,3
2330,3
2331,3
2332,3
2333,3
2334,3
2335,3
2336,4
2337,4
2338,4
2339,4
2340,4
2341,4
2342,4
2343,4
2344,5
2345,5
2346,5
2347,5
2348,5
2349,5
2350,5
2351,5
2352,6
2353,6
2354,6
2355,6
2356,6
2357,6
2358,6
2359,6
2360,7
2361,7
2362,7
2363,7
2364,7
2365,7
2366,7
2367,7
2368,8
2369,8
2370,8
2371,8
2372,8
2373,8
2374,8
2375,8
2376,9
2377,9
2378,9
2379,9
2380,9
2381,9
2382,9
2383,9
2384,10
2385,10
2386,10
2387,10
2388,10
2389,10
2390,10
2391,10
2392,11
2393,11
2394,11
2395,11
2396,11
2397,11
2398,11
2399,11
2400,12
2401,12
2402,12
2403,12
2404,12
2405,12
2406,12
2407,12
2408,13
2409,13
2410,13
2411,13
2412,13
2413,13
2414,13
2415,13
2416,14
2417,14
2418,14
2419,14
2420,14
2421,14
2422,14
2423,14
2424,15
2425,15
2426,15
2427,15
2428,15
2429,15
2430,15
2431,15
2432,16
2433,16
2434,16
2435,16
2436,16
2437,16
2438,16
2439,16
2440,17
2441,17
2442,17
2443,17
2444,17
2445,17
2446,17
2447,17
2448,18
2449,18
2450,18
2451,18
2452,18
2453,18
2454,18
2455,18
2456,19
2457,19
2458,19
2459,19
2460,19
2461,19
2462,19
2463,19
2464,20
2465,20
2466,20
2467,20
2468,20
2469,20
2470,20
2471,20
2472,21
2473,21
2474,21
2475,21
2476,21
2477,21
2478,21
2479,21
2480,22
2481,22
2482,22
2483,22
2484,22
2485,22
2486,22
2487,22
2488,23
2489,23
2490,23
2491,23
2492,23
2493,23
2494,23
2495,23
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,2
2513,2
2514,2
2515,2
2516,2
2517,2
2518,2
2519,2
2520,3
2521,3
2522,3
2523,3
2524,3
2525,3
2526,3
2527,3
2528,4
2529,4
2530,4
2531,4
2532,4
2533,4
2534,4
2535,4
2536,5
2537,5
2538,5
2539,5
2540,5
2541,5
2542,5
2543,5
2544,6
2545,6
2546,6
2547,6
2548,6
2549,6
2550,6
2551,6
2552,7
2553,7
2554,7
2555,7
2556,7
2557,7
2558,7
2559,7
2560,8
2561,8
2562,8
2563,8
2564,8
2565,8
2566,8
2567,8
2568,9
2569,9
2570,9
2571,9
2572,9
2573,9
2574,9
2575,9
2576,10
2577,10
2578,10
2579,10
2580,10
2581,10
2582,10
2583,10
2584,11
2585,11
2586,11
2587,11
2588,11
2589,11
2590,11
2591,11
2592,12
2593,12
2594,12
2595,12
2596,12
2597,12
2598,12
2599,12
2600,13
2601,13
2602,13
2603,13
2604,13
2605,13
2606,13
2607,13
2608,14
2609,14
2610,14
2611,14
2612,14
2613,14
2614,14
2615,14
2616,15
2617,15
2618,15
2619,15
2620,15
2621,15
2622,15
2623,15
2624,16
2625,16
2626,16
2627,16
2628,16
2629,16
2630,16
2631,16
2632,17
2633,17
2634,17
2635,17
2636,17
2637,17
2638,17
2639,17
2640,18
2641,18
2642,18
2643,18
2644,18
2645,18
2646,18
2647,18
2648,19
2649,19
2650,19
2651,19
2652,19
2653,19
2654,19
2655,19
2656,20
2657,20
2658,20
2659,20
2660,20
2661,20
2662,20
2663,20
2664,21
2665,21
2666,21
2667,21
2668,21
2669,21
2670,21
2671,21
2672,22
2673,22
2674,22
2675,22
2676,22
2677,22
2678,22
2679,22
2680,23
2681,23
2682,23
2683,23
2684,23
2685,23
2686,23
2687,23
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2703,1
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,3
2713,3
2714,3
2715,3
2716,3
2717,3
2718,3
2719,3
2720,4
2721,4
2722,4
2723,4
2724,4
2725,4
2726,4
2727,4
2728,5
2729,5
2730,5
2731,5
2732,5
2733,5
2734,5
2735,5
2736,6
2737,6
2738,6
2739,6
2740,6
2741,6
2742,6
2743,6
2744,7
2745,7
2746,7
2747,7
2748,7
2749,7
2750,7
2751,7
2752,8
2753,8
2754,8
2755,8
2756,8
2757,8
2758,8
2759,8
2760,9
2761,9
2762,9
2763,9
2764,9
2765,9
2766,9
2767,9
2768,10
2769,10
2770,10
2771,10
2772,10
2773,10
2774,10
2775,10
2776,11
2777,11
2778,11
2779,11
2780,11
2781,11
2782,11
2783,11
2784,12
2785,12
2786,12
2787,12
2788,12
2789,12
2790,12
2791,12
2792,13
2793,13
2794,13
2795,13
2796,13
2797,13
2798,13
2799,13
2800,14
2801,14
2802,14
2803,14
2804,14
2805,14
2806,14
2807,14
2808,15
2809,15
2810,15
2811,15
2812,15
2813,15
2814,15
2815,15
2816,16
2817,16
2818,16
2819,16
2820,16
2821,16
2822,16
2823,16
2824,17
2825,17
2826,17
2827,17
2828,17
2829,17
2830,17
2831,17
2832,18
2833,18
2834,18
2835,18
2836,18
2837,18
2838,18
2839,18
2840,19
2841,19
2842,19
2843,19
2844,19
2845,19
2846,19
2847,19
2848,20
2849,20
2850,20
2851,20
2852,20
2853,20
2854,20
2855,20
2856,21
2857,21
2858,21
2859,21
2860,21
2861,21
2862,21
2863,21
2864,22
2865,22
2866,22
2867,22
2868,22
2869,22
2870,22
2871,22
2872,23
2873,23
2874,23
2875,23
2876,23
2877,23
2878,23
2879,23
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,2
2897,2
2898,2
2899,2
2900,2
2901,2
2902,2
2903,2
2904,3
2905,3
2906,3
2907,3
2908,3
2909,3
2910,3
2911,3
2912,4
2913,4
2914,4
2915,4
2916,4
2917,4
2918,4
2919,4
2920,5
2921,5
2922,5
2923,5
2924,5
2925,5
2926,5
2927,5
2928,6
2929,6
2930,6
2931,6
2932,6
2933,6
2934,6
2935,6
2936,7
2937,7
2938,7
2939,7
2940,7
2941,7
2942,7
2943,7
2944,8
2945,8
2946,8
2947,8
2948,8
2949,8
2950,8
2951,8
2952,9
2953,9
2954,9
2955,9
2956,9
2957,9
2958,9
2959,9
2960,10
2961,10
2962,10
2963,10
2964,10
2965,10
2966,10
2967,10
2968,11
2969,11
2970,11
2971,11
2972,11
2973,11
2974,11
2975,11
2976,12
2977,12
2978,12
2979,12
2980,12
2981,12
2982,12
2983,12
2984,13
2985,13
2986,13
2987,13
2988,13
2989,13
2990,13
2991,13
2992,14
2993,14
2994,14
2995,14
2996,14
2997,14
2998,14
2999,14
